id,nome,data_nascimento,cpf,cep,cidade,estado,pais,genero,telefone,email,data_cadastro
4654e059-ce66-4250-af77-4ad980165392,Maria Sophia Vasconcelos,1969-03-25,405.098.428-27,68142-712,Campos de Teixeira,MS,Brasil,F,0900-420-7356,40509842827@exemplo.com.br,2023-09-08
8c242cc2-cab7-4795-a966-af62c9343a99,Brenda Campos,1972-11-09,052.176.139-17,19782795,Teixeira da Praia,PB,Brasil,M,+55 (011) 4954 1814,05217613917@exemplo.com.br,2025-06-04
3aa1f33d-bea4-4797-a747-0d4e9c1e8364,Davi Melo,1942-03-17,477.479.513-48,91717279,Borges,RN,Brasil,F,(084) 5074 4539,47747951348@exemplo.com.br,2025-05-24
19e55ab4-f5ab-4e4f-81c5-17267387e1bc,Sra. Liz da Mata,1986-08-03,345.238.042-85,28909-191,Camargo,AP,Brasil,M,+55 51 1232 1396,34523804285@exemplo.com.br,2024-12-07
e228176d-bea8-4602-be5c-1f08e64a1b57,Henry Mendonça,1971-08-31,912.914.902-75,03704253,Rodrigues de Dias,MA,Brasil,M,(071) 5550-7545,91291490275@exemplo.com.br,2025-06-03
a5f56c5e-bc39-494b-ab1a-818a64909975,Diogo Mendonça,1971-06-01,625.327.396-99,91607033,Rocha,RS,Brasil,F,81 5080 1628,62532739699@exemplo.com.br,2023-11-03
8197da09-7755-4a43-8784-ade250462feb,Vicente Pastor,2005-12-25,152.828.887-19,83002-709,Gonçalves,AL,Brasil,M,41 2734 2525,15282888719@exemplo.com.br,2025-05-13
bd469f17-78b1-4e44-ac43-5995231aa717,Srta. Maria Flor Pereira,1963-02-14,664.662.712-59,87515-571,Almeida,AM,Brasil,F,(041) 1085-0154,66466271259@exemplo.com.br,2024-04-30
54ba9a70-8e98-4201-a257-4eb852570b42,Noah Pinto,1996-06-25,037.465.850-95,26014-193,Camargo,RS,Brasil,M,(041) 8412-8912,03746585095@exemplo.com.br,2025-07-03
223b47c9-33a1-4807-8627-5d67b31e718f,Marcelo Cavalcanti,1936-07-15,509.725.362-16,83185725,Cavalcanti de Vasconcelos,SE,Brasil,M,71 8105-2958,50972536216@exemplo.com.br,2024-09-17
798ca5f1-6cf3-4694-b66d-7906efcf80e3,Joana da Costa,1961-01-28,858.634.723-57,66598-949,Moreira,MS,Brasil,M,+55 21 1809 5942,85863472357@exemplo.com.br,2023-12-19
2890dcc0-3ba5-4339-b07e-5fc09b3e9b25,Emilly Pereira,1969-11-29,380.879.979-86,15544-795,da Rocha,RN,Brasil,M,(071) 2357-9280,38087997986@exemplo.com.br,2024-03-16
fe02590f-7301-48b2-b806-592fcd749d4e,Allana Aparecida,1936-01-26,089.214.068-17,63439014,Martins do Amparo,MG,Brasil,F,+55 (071) 4869-2758,08921406817@exemplo.com.br,2023-10-24
233cd8b1-2e55-4cc6-828c-cdaa70cb5f1e,Luna Siqueira,1970-08-26,031.138.493-79,06249803,Nascimento Verde,PA,Brasil,F,+55 84 1449-2672,03113849379@exemplo.com.br,2025-06-15
b9840971-2318-46c7-9b6d-ed1ad183afe6,Heitor Martins,1938-02-12,619.191.679-00,73244-498,Montenegro,SC,Brasil,M,0300 222 5508,61919167900@exemplo.com.br,2024-01-24
a22b1d49-c4bb-49f6-8494-6ea3ef45bc97,Augusto Borges,1949-09-17,525.824.521-26,74578-232,Farias da Prata,TO,Brasil,M,+55 (011) 3139 1812,52582452126@exemplo.com.br,2025-03-13
2a498117-8475-4d8e-accf-98caa0788970,Caleb Santos,1935-09-09,021.011.335-13,24328-138,Barros,RS,Brasil,M,31 7217-1861,02101133513@exemplo.com.br,2024-03-30
f7ac1e8c-d462-4bf3-ae98-ae156c71c469,Maria Luísa Almeida,1970-02-23,703.579.162-40,69158-115,Peixoto,PI,Brasil,F,0500-764-1413,70357916240@exemplo.com.br,2024-12-19
6f5c2f4f-f2c0-4635-98a4-29251e1fc563,Vitor Gabriel Castro,1973-10-29,676.269.996-96,82293-215,Rocha,SE,Brasil,M,+55 84 1993-6264,67626999696@exemplo.com.br,2024-01-23
000b5c1f-4d51-4920-9bff-c6430cb8afda,Théo Aparecida,2004-07-16,603.423.547-01,71880770,Casa Grande,BA,Brasil,F,41 8236-6016,60342354701@exemplo.com.br,2024-11-11
7fef5ee6-f161-4220-a640-59a1af3b9cdd,Nicole Carvalho,1964-03-08,388.879.044-60,77091359,Alves,GO,Brasil,F,0800 918 0458,38887904460@exemplo.com.br,2025-01-16
87eabaf9-b383-44ef-91fd-ebeba145e4af,Heloísa Costela,1998-12-06,127.487.158-60,57831290,Nunes,PR,Brasil,M,+55 11 8524-4308,12748715860@exemplo.com.br,2024-02-21
c71d24c3-3ccc-4427-b813-3460968836f5,Gustavo Henrique das Neves,1963-02-13,963.590.257-79,33276557,Fogaça de Goiás,ES,Brasil,M,+55 41 1163-5973,96359025779@exemplo.com.br,2024-04-17
ed49ce46-58df-412d-91d7-3d0c4fef81d1,Liam Rios,1976-12-20,430.590.340-39,89130-888,Fonseca,CE,Brasil,M,+55 (021) 5448 6920,43059034039@exemplo.com.br,2025-07-12
7d587764-405d-40bc-bf18-39ea61eb45f3,Antony Gonçalves,1995-09-22,912.247.529-74,04654091,da Cunha do Sul,SE,Brasil,M,(031) 9933-1107,91224752974@exemplo.com.br,2023-12-29
d264e747-c0aa-473e-b60d-4dd089868237,Sr. Lucas Cunha,2000-11-01,078.767.970-04,85005992,da Cunha,PR,Brasil,F,51 4050 8664,07876797004@exemplo.com.br,2024-10-12
43674e45-a2ea-4d9f-a8aa-de663aab9b5e,Sara Melo,1962-06-26,395.196.728-47,81270-363,Peixoto de Silva,PB,Brasil,F,(081) 2205 5799,39519672847@exemplo.com.br,2025-05-24
cefeb069-518e-4175-bddf-4c72b7d1a393,Rebeca Azevedo,1964-10-26,539.003.959-54,85934-719,Câmara de Moreira,PB,Brasil,F,+55 41 8726-2397,53900395954@exemplo.com.br,2023-08-03
66a37dc8-f148-4616-8139-9de194a9456e,André da Costa,1969-01-23,358.979.310-28,60049640,Farias,AC,Brasil,M,+55 21 2034-4337,35897931028@exemplo.com.br,2024-02-14
40d7341d-0d04-40b2-b7a6-8adc2ae1d6eb,Léo Aragão,2002-09-20,477.915.850-91,16798780,da Conceição das Flores,SP,Brasil,F,+55 (081) 2936 7747,47791585091@exemplo.com.br,2024-12-01
d17d38c4-e22d-4204-a319-2e92ef2fb2f8,Bernardo Freitas,1939-07-24,018.025.335-09,26576-420,Novais do Oeste,TO,Brasil,M,(031) 2369-0293,01802533509@exemplo.com.br,2024-02-07
5f10dab7-2585-4c6b-9cf3-442881f11d11,Joaquim Marques,1962-11-05,321.476.539-08,60804146,Cirino,DF,Brasil,M,+55 71 7050-3161,32147653908@exemplo.com.br,2024-05-19
9334676b-f619-4364-9244-b2454faadd42,Augusto Ramos,1944-04-07,148.418.271-01,11659073,Fernandes da Praia,AL,Brasil,F,+55 (084) 9798 3836,14841827101@exemplo.com.br,2023-10-01
1f53f70d-e558-4bab-81bc-beaf38bd79a8,Samuel Ferreira,1934-08-18,946.992.263-44,20149-932,Jesus,RR,Brasil,F,0300-663-9851,94699226344@exemplo.com.br,2024-01-29
700d69eb-eaf4-4dca-acdb-a5d5c2b8b076,Dr. Otávio Rezende,1938-09-23,680.659.330-50,21606-331,Montenegro de Rezende,PB,Brasil,F,+55 (061) 8571-2150,68065933050@exemplo.com.br,2025-04-08
1897b7ca-7863-4403-bcbc-791d842f9836,Vitor Jesus,1976-02-04,704.057.485-46,93084-056,Abreu,PI,Brasil,F,+55 81 1189-4397,70405748546@exemplo.com.br,2024-05-13
4480c52f-75f8-4102-8187-774d8a734100,Dr. Nathan Viana,1981-02-25,568.396.542-74,46830-373,Barbosa do Sul,RO,Brasil,M,+55 81 8614 4855,56839654274@exemplo.com.br,2025-01-21
6a68f6b9-a833-4730-8ecc-2267df536328,Luiz Gustavo da Mata,1939-03-17,425.799.483-19,25645109,Novais,BA,Brasil,F,0800 841 1999,42579948319@exemplo.com.br,2023-10-13
f996881a-4d97-4b38-b332-e28a46b21059,Anna Liz Vasconcelos,1989-02-03,180.909.157-47,62262104,Peixoto,ES,Brasil,M,+55 71 4318 2186,18090915747@exemplo.com.br,2024-07-09
bbd8092c-1519-48dc-b24a-41add081d00b,Juan Lima,1972-03-04,758.741.003-82,16672-016,da Conceição,CE,Brasil,F,51 2857 2604,75874100382@exemplo.com.br,2025-04-30
b92b5032-ab7f-4fa0-9c2c-cedb681dfe3d,Luiz Gustavo Freitas,1965-03-21,640.686.227-56,72656-612,Rezende de Vargas,AM,Brasil,F,+55 (061) 5204 3701,64068622756@exemplo.com.br,2025-02-14
cb9b5c9c-d092-4536-85c0-421aa2f0d296,Mathias Almeida,1954-12-27,554.938.393-68,63242208,Pires,SE,Brasil,M,(081) 4707-3797,55493839368@exemplo.com.br,2024-09-26
ec1b054a-9546-4593-be86-6c3795486fe6,Renan Rodrigues,1973-10-30,467.205.231-75,76644-268,Gonçalves do Norte,MA,Brasil,M,(011) 0313 4259,46720523175@exemplo.com.br,2024-01-24
481a981a-28f1-4a51-9c84-3b2247fc906b,Antônio Sousa,1941-06-14,611.121.320-75,18077081,da Mota de Sousa,MS,Brasil,M,0300 978 7931,61112132075@exemplo.com.br,2023-11-04
27cc83d1-17db-49c5-8f47-72534a0dfbc4,Renan Aragão,1977-09-03,435.527.453-45,81402773,da Rocha dos Dourados,MT,Brasil,M,+55 (051) 7695 4021,43552745345@exemplo.com.br,2024-07-18
873ca028-0046-4048-a6ca-db568bcf3b4e,Gael Henrique Camargo,1980-03-28,404.823.850-83,11175-394,Albuquerque da Mata,PR,Brasil,M,0300-314-7275,40482385083@exemplo.com.br,2024-05-06
7d72c799-d935-4ff8-abfe-d2c63bf522ee,Heloísa Abreu,1980-04-09,330.976.537-90,83079027,Borges,RJ,Brasil,M,81 4768 1124,33097653790@exemplo.com.br,2024-04-24
cf0fe1d7-0b46-4cf7-b41d-1626ba261500,Lucas Pimenta,1955-06-16,306.167.803-79,47557-118,Pimenta,MA,Brasil,M,21 6753-1069,30616780379@exemplo.com.br,2025-02-07
bff4888a-e9df-4ef3-a73b-b9fa33836d1d,Maria Rocha,1971-11-14,491.772.216-10,34303-634,Aparecida,AM,Brasil,F,+55 (021) 2372 4080,49177221610@exemplo.com.br,2024-10-01
0f876476-8e4c-4c95-9913-717e5ddb3abb,Dra. Maria Fernanda Guerra,1960-04-06,433.452.671-01,14995829,Lopes,SP,Brasil,F,+55 31 7307 3441,43345267101@exemplo.com.br,2023-11-25
fdf59563-9b53-4d12-a00b-de750326828e,Ana Vitória da Mata,1961-08-22,080.799.783-94,53169949,Sá,PB,Brasil,F,+55 41 2587-2774,08079978394@exemplo.com.br,2023-11-24
19885fed-6257-4421-aef1-92a884b78848,Sra. Ayla Cirino,1973-05-14,837.858.973-57,02970-114,Mendes do Sul,BA,Brasil,F,+55 (061) 9782 6037,83785897357@exemplo.com.br,2023-11-08
83d11811-b478-4d3f-ae03-4eaf2030b469,Sr. Igor Aragão,2000-02-19,952.516.707-49,02555-044,Farias de Goiás,AL,Brasil,F,31 1728 5068,95251670749@exemplo.com.br,2024-01-10
a2de0964-1be9-48d6-8c63-f309058aced8,Miguel Araújo,1941-05-25,029.794.551-55,35435-173,Aparecida,RR,Brasil,M,+55 (011) 0470-2311,02979455155@exemplo.com.br,2024-03-10
88fdec50-0262-4baf-8ad9-745fadc82572,Vitor Gabriel Leão,1998-01-10,180.174.152-28,05428228,Novaes de Moraes,SE,Brasil,M,(071) 4748-7674,18017415228@exemplo.com.br,2024-07-13
d6e0a705-8056-4b5d-b243-589fb837595a,Maria Laura Sousa,1979-11-03,873.143.276-89,49500-432,Viana,PE,Brasil,M,+55 61 5747 2868,87314327689@exemplo.com.br,2024-04-13
77477eb5-8c7c-4b1c-9a0e-9edf1e7e2b23,Luiz Henrique da Cunha,1960-02-13,790.341.325-61,24829-987,Fonseca,TO,Brasil,M,+55 (041) 8782 4608,79034132561@exemplo.com.br,2025-04-10
fb42c156-96a1-4a9c-ba8c-a7110a21fedf,Cecília Casa Grande,1981-06-03,488.943.527-72,79331-315,Pinto de Goiás,AL,Brasil,M,0800 723 1118,48894352772@exemplo.com.br,2025-07-09
939ca2e7-7f7d-4363-a3fc-01f6365f729c,Camila Camargo,1972-01-04,395.628.100-02,58426566,Machado Alegre,CE,Brasil,M,+55 71 1980 3914,39562810002@exemplo.com.br,2024-09-14
9c3fd3e7-696a-451d-bb0b-4a85057d33f1,Yuri Macedo,1968-01-03,968.793.063-86,70820-813,Fonseca do Norte,RR,Brasil,F,(084) 4704 3028,96879306386@exemplo.com.br,2023-09-17
4a023f48-e966-493c-aee2-8851b737fcde,Sr. Apollo Peixoto,1991-03-10,836.249.099-74,39669548,Nogueira da Praia,RR,Brasil,F,+55 (051) 1353-8925,83624909974@exemplo.com.br,2024-05-29
f84fa36d-b0ef-48c2-819f-9dafe7f73376,Carlos Eduardo Peixoto,1987-05-14,672.090.211-92,80499072,Câmara de Carvalho,RR,Brasil,F,+55 41 7117-2548,67209021192@exemplo.com.br,2023-09-13
55bdfcfe-7fa5-452c-b735-20ae69573ac8,Vicente Teixeira,1938-09-29,748.150.797-39,38569122,Farias Verde,ES,Brasil,F,(084) 3143-1629,74815079739@exemplo.com.br,2024-09-08
b17e3c61-d3fc-42a3-b5fc-280001b05778,Lorenzo da Cunha,1983-03-28,069.917.677-18,32643582,Guerra,SP,Brasil,M,+55 (061) 3093-8442,06991767718@exemplo.com.br,2024-06-30
60c51c3e-fb41-48a3-b6b6-90c6876d2df8,Joana Teixeira,1940-09-02,557.458.843-57,22163-919,Rezende do Oeste,AL,Brasil,M,(031) 9375 5165,55745884357@exemplo.com.br,2024-11-21
4d23e600-6f42-440b-9bc7-06f433441aba,Amanda da Costa,1961-02-19,197.105.363-62,98917-125,Nunes do Sul,MA,Brasil,F,(031) 7048-6004,19710536362@exemplo.com.br,2025-06-20
e27a973d-4284-4abc-9e0c-4169b5fcdbd7,Danilo Araújo,1961-04-19,461.517.949-40,38566292,Vasconcelos dos Dourados,PI,Brasil,F,+55 71 1234 3658,46151794940@exemplo.com.br,2024-03-08
36b50c0a-0577-4eaf-8b13-452a3be4ef6a,Camila Silveira,1936-06-26,130.415.963-00,05488-086,da Mata de Minas,MG,Brasil,F,(051) 2658 8553,13041596300@exemplo.com.br,2024-07-11
b176bb5c-4fa0-4d2b-b33a-3e48685a2392,Gabrielly Garcia,1946-01-12,661.214.492-13,50270-515,Sousa da Mata,PI,Brasil,F,+55 84 1272-1630,66121449213@exemplo.com.br,2025-03-06
6ca57f9c-f65c-49ab-a55b-916ac18f4c0d,Henrique Vargas,1964-02-25,843.234.833-41,11097-091,da Cruz da Praia,ES,Brasil,F,(081) 1213 4329,84323483341@exemplo.com.br,2024-09-27
b9288c8d-bd33-4052-81d0-c00228422dd1,Sr. Luiz Gustavo Camargo,1988-09-13,696.827.626-57,01145-936,Oliveira Verde,PR,Brasil,M,+55 (051) 5620 5300,69682762657@exemplo.com.br,2024-03-06
9afe1afd-4067-45d3-9755-d09d9886b9e0,Benício Costela,1947-05-06,049.659.090-78,19513352,Dias da Mata,DF,Brasil,M,+55 (051) 4025-6073,04965909078@exemplo.com.br,2025-02-18
7f3f6ed3-eb33-4a92-938f-972e34ea7c84,Gael Henrique Sales,1942-01-10,729.437.809-90,81449120,Aparecida,PE,Brasil,M,(051) 2536-2682,72943780990@exemplo.com.br,2024-06-11
be7211f0-03f5-454d-8aa2-18a5fd249ff9,Antonella da Mota,1937-12-03,730.322.432-63,21301788,Novaes de Azevedo,MT,Brasil,M,(061) 6522 4893,73032243263@exemplo.com.br,2024-12-14
8db4fe3b-c6f2-4746-82eb-ee65640beb68,João Gabriel Castro,1970-10-12,665.977.643-47,86705-600,Porto,BA,Brasil,M,(071) 9623 6526,66597764347@exemplo.com.br,2023-09-18
6bc24b6b-8e77-47c4-ae1b-fb85b6acc3c6,Sara Lima,1984-04-17,794.332.254-05,04647462,Aparecida,SP,Brasil,F,51 1422 5415,79433225405@exemplo.com.br,2023-08-27
8cdfa760-54d7-4f99-8f5d-611d578d4f40,Marcela Brito,1941-06-16,844.048.426-41,54763784,Fernandes,PI,Brasil,F,+55 71 6181-0992,84404842641@exemplo.com.br,2024-02-08
21b60ff3-1054-40be-8854-e9b7bf3284d5,Srta. Elisa Sampaio,1954-05-21,038.132.154-40,31759940,Rios,DF,Brasil,M,61 6555 5733,03813215440@exemplo.com.br,2024-04-03
d327526f-854a-4146-bf25-1bf5ca5ee62d,Clarice Gonçalves,1991-07-18,769.281.360-76,51261538,Macedo do Norte,PI,Brasil,M,(051) 1490-8877,76928136076@exemplo.com.br,2025-04-16
07b17e54-61c1-49fe-b7c7-30f5986fa409,Mariah Castro,1993-11-28,577.378.898-40,16470-790,Moreira de Azevedo,RJ,Brasil,M,+55 11 7283-4969,57737889840@exemplo.com.br,2025-06-11
78d96e5d-0cc2-46d0-9401-318e0e2b2d1e,Anthony Costela,1937-06-10,657.339.143-43,15271-834,Cavalcanti do Sul,MG,Brasil,M,+55 21 7159 7358,65733914343@exemplo.com.br,2025-01-23
d3684395-b87a-495f-8243-144e5d533d3d,Sra. Evelyn Aragão,1991-01-29,187.578.860-53,47123-635,Garcia Alegre,PI,Brasil,F,+55 81 5771 6225,18757886053@exemplo.com.br,2025-02-06
9a2ac438-34f2-4f05-86d3-b439ccb90e38,Dr. Alexandre Campos,1994-01-21,867.624.164-10,96285397,Pacheco,PA,Brasil,M,31 1452 8646,86762416410@exemplo.com.br,2023-11-25
1c0f2408-6185-41f7-be39-0a466ae33825,Vitória Ramos,1962-12-04,579.112.029-85,17736-955,Machado,SP,Brasil,F,51 6166 2135,57911202985@exemplo.com.br,2024-07-19
49cf0ecc-4c6a-4764-882f-312452f4889c,Dr. Dom Barbosa,1950-08-21,779.015.827-15,63354662,Cassiano,MA,Brasil,F,+55 (021) 9972-0113,77901582715@exemplo.com.br,2024-05-15
b651c155-f926-405d-af2d-20b5a429cc3b,José Pedro Abreu,1968-12-21,273.054.424-58,45192-334,Mendonça Alegre,RR,Brasil,F,+55 11 1525-6390,27305442458@exemplo.com.br,2024-02-13
61b66287-82cc-46f4-a930-193b0b9b59ec,Rhavi Novais,1996-04-21,334.567.816-88,66409915,Aparecida Paulista,RR,Brasil,F,+55 (051) 9410-3223,33456781688@exemplo.com.br,2024-01-25
7e90aa09-e976-4b52-b98d-900eed714ff4,Renan Machado,2001-07-28,331.869.641-39,54866269,Sales do Campo,TO,Brasil,F,(011) 5687 8802,33186964139@exemplo.com.br,2024-07-17
eafd6a38-eeaa-406c-8580-74d2a5f5b58f,Isabella Cunha,1977-05-17,369.259.051-37,84342567,Pimenta das Flores,ES,Brasil,F,(051) 4500 2796,36925905137@exemplo.com.br,2024-12-20
e1c48665-f2c0-47e0-9f97-08e0fffdcca5,Sra. Lorena Borges,1985-05-03,306.609.061-89,82567-347,Rodrigues do Galho,AC,Brasil,F,0500-735-4856,30660906189@exemplo.com.br,2024-12-18
4131b9de-07eb-4e08-b1c5-0e52a6770e40,Letícia Nunes,1982-06-14,750.295.141-44,53480-948,Peixoto de Barbosa,TO,Brasil,M,11 7200-2580,75029514144@exemplo.com.br,2023-12-13
7f3a715f-190a-4bdc-9a1e-f5564d1a307f,Fernando Barros,1982-05-10,269.493.972-56,80944-711,Pimenta da Serra,RN,Brasil,M,(081) 0286 5555,26949397256@exemplo.com.br,2025-01-01
a8f96d6a-9a5b-4069-ba12-81ab4929b7ee,Pedro Lucas Nogueira,1977-04-20,798.815.896-04,00040998,Aparecida,DF,Brasil,F,21 3621 2620,79881589604@exemplo.com.br,2025-06-13
db4e2365-153b-4382-8629-99166bace45f,Eduarda Rios,1960-10-06,439.192.268-35,27649-911,Andrade,PE,Brasil,M,41 1680-0680,43919226835@exemplo.com.br,2025-01-30
cd58e536-474f-4c69-b1e5-0bed66eb6d4e,Luna Cirino,1984-05-11,228.230.464-98,49070316,Fonseca,MT,Brasil,F,+55 51 7636 8155,22823046498@exemplo.com.br,2024-08-01
6bee674d-7b69-4f15-bb3e-276f64a89c45,Alexandre Marques,1983-02-11,842.838.117-93,67816-228,Mendonça do Norte,MT,Brasil,M,+55 61 1669 6876,84283811793@exemplo.com.br,2023-08-21
82d1058e-e195-4679-9475-3d73fe5b209e,Isabelly Sampaio,1973-01-20,304.208.984-84,09329592,Cassiano das Pedras,AP,Brasil,M,61 1236-4898,30420898484@exemplo.com.br,2024-08-09
c2ad9324-87c0-4bcf-8bce-82a88b7aef94,Luiz Henrique Martins,1967-03-14,145.123.254-55,79178-525,Teixeira,GO,Brasil,M,51 3107 8863,14512325455@exemplo.com.br,2024-10-14
c8019e3e-0b83-46a2-80ca-9463e2078671,Ana Vitória Souza,1972-11-29,902.866.976-01,73508-414,Brito do Oeste,RN,Brasil,M,(031) 8887 7166,90286697601@exemplo.com.br,2024-06-18
ecaf94eb-8b38-4e12-b4e8-b6a839fa09c0,Sophie Cassiano,2006-06-25,336.953.840-20,84430-438,Borges,AP,Brasil,F,+55 21 2925-8186,33695384020@exemplo.com.br,2024-01-14
7606a9cd-f1c2-4824-90dd-746cd2312523,Maitê Brito,1954-08-12,414.266.774-72,24661533,Nogueira de Costela,AM,Brasil,M,+55 (011) 2834-3185,41426677472@exemplo.com.br,2025-07-02
03bde17d-49ff-4d0e-9876-0405475bf3e5,Luan Martins,1978-02-26,105.981.477-13,42828-651,Ramos do Norte,PI,Brasil,M,(041) 5498-8221,10598147713@exemplo.com.br,2025-05-04
84f6f581-4097-4652-aa3a-759583e845c4,Ravi Lucca Cavalcanti,1956-07-07,825.561.517-55,83571-385,Araújo,MT,Brasil,F,+55 (081) 2879 8883,82556151755@exemplo.com.br,2024-01-13
22f50c8a-7a31-451e-bdc2-520b08c17ab3,Marcelo Mendes,1995-04-01,485.597.270-19,90254-872,Castro de Minas,AC,Brasil,F,(084) 6443-0725,48559727019@exemplo.com.br,2025-01-07
c147a15e-b617-4624-b40a-b9ba2c11ea25,Breno Costela,1964-08-18,531.113.702-62,81296-080,Câmara Grande,TO,Brasil,F,+55 (071) 4323 7749,53111370262@exemplo.com.br,2024-08-13
978eecca-f4ad-41e2-85bc-44508f81b5e9,Danilo Teixeira,1967-12-04,986.825.937-40,28480354,Borges,AC,Brasil,M,+55 (011) 6994 4338,98682593740@exemplo.com.br,2025-02-18
5d83e675-ed87-4bd0-a3c2-64f00d0ff831,Caroline Aragão,1988-03-02,060.063.982-36,67051247,Freitas,ES,Brasil,F,+55 (011) 4234-2624,06006398236@exemplo.com.br,2024-12-26
9cec867a-d182-428a-8136-9b9016edd213,Sr. Luiz Felipe Lopes,1970-05-02,719.988.294-11,68108-914,Silveira,SE,Brasil,M,+55 21 8025 8205,71998829411@exemplo.com.br,2023-12-27
fe5d024a-579a-422a-ab21-805f464aab40,Thales Câmara,1959-02-27,864.636.468-38,33231-470,da Costa das Pedras,RR,Brasil,M,+55 41 0998-0324,86463646838@exemplo.com.br,2025-01-17
00bef154-edff-4fb1-b012-6e68be5dd0dc,Dra. Sabrina Nunes,1990-06-12,741.061.809-22,00117-900,da Cunha dos Dourados,GO,Brasil,F,(084) 8858-9975,74106180922@exemplo.com.br,2024-06-28
46ed426d-3f4c-4047-a5d2-d71b47ca69d8,Theodoro Moraes,2003-02-17,385.005.503-14,80037-485,Leão do Sul,GO,Brasil,M,(071) 9838-0698,38500550314@exemplo.com.br,2024-01-22
52744139-6036-4b66-b4db-494cc843a534,Luiza Moreira,1980-10-15,178.632.010-15,01585773,da Luz,AC,Brasil,M,+55 (071) 5951-6006,17863201015@exemplo.com.br,2024-07-27
8f1ee1ef-5ddc-4996-9ee9-e9236fd22176,Carlos Eduardo Guerra,1976-05-03,023.276.271-61,17971-627,Teixeira,RS,Brasil,F,31 6140 3810,02327627161@exemplo.com.br,2024-08-30
c0db37b7-a4d6-44e9-952b-152d2598c2c0,Clara Rocha,1970-03-14,388.960.749-96,68938-711,Araújo de Goiás,RO,Brasil,M,(084) 6167-6370,38896074996@exemplo.com.br,2025-03-23
052700ff-9a8f-45dc-b6d8-1dfe37921abc,Breno Albuquerque,1999-12-24,217.787.436-83,11219728,da Cruz,PA,Brasil,M,61 9476 5532,21778743683@exemplo.com.br,2024-07-12
dc67229b-2639-45c6-bb2c-a967d041f87d,Théo Castro,1968-06-09,655.618.354-69,04122-439,Câmara,AC,Brasil,M,+55 41 0616-4383,65561835469@exemplo.com.br,2025-02-26
428e5ecf-885c-4d0f-8c67-25681ac81017,Ian Correia,1939-11-24,691.205.239-29,27662-268,Cardoso dos Dourados,DF,Brasil,F,+55 51 6248 9615,69120523929@exemplo.com.br,2023-08-31
60682a5e-4539-4454-9ac6-25e09042e555,Eduardo Correia,1949-11-03,577.724.474-04,96962820,Mendes Paulista,PR,Brasil,F,0300-809-1041,57772447404@exemplo.com.br,2024-03-12
0291a7ff-84f5-49f0-97b8-0a0d4ff9bf49,Ágatha Santos,2002-05-19,036.564.978-88,79455831,Dias Verde,DF,Brasil,M,41 8730-1942,03656497888@exemplo.com.br,2023-09-27
b95df744-19aa-491c-9172-20dc2508bf7c,Thiago Gomes,1980-10-10,568.756.487-01,22234074,Novais,MT,Brasil,F,+55 (021) 1518 2871,56875648701@exemplo.com.br,2025-03-16
a886ca6d-3462-4dfa-9ab8-6baddf0c9724,Luiz Gustavo Farias,1948-05-03,879.232.395-81,91069497,Castro,PR,Brasil,M,81 7829 4845,87923239581@exemplo.com.br,2024-10-09
4b8bbeaf-f9ac-4bd1-8d1c-c20302598f73,Maria Eduarda Sampaio,1940-06-25,336.369.750-55,38349-272,Garcia,AC,Brasil,M,+55 71 6479 6151,33636975055@exemplo.com.br,2024-04-12
2d89686e-726c-42a4-a0b8-e842e8118bb6,Luiz Otávio Mendes,1954-11-18,046.122.205-85,99482898,da Cunha Alegre,AC,Brasil,M,+55 41 1116 7892,04612220585@exemplo.com.br,2024-03-31
498d212e-5b6d-46af-a2db-0fd0f20f952a,Vitor Pastor,1977-01-22,583.392.484-03,64357-616,Vasconcelos,RS,Brasil,M,(031) 9890-3410,58339248403@exemplo.com.br,2025-01-23
a972ac81-8db4-4212-9c87-c0b52cc519f9,Lorena Pacheco,1996-09-23,675.149.453-55,28896248,da Costa,TO,Brasil,F,71 1414-0077,67514945355@exemplo.com.br,2024-12-02
d1138858-5c9c-4465-8c8d-f559fafddeaf,João Vitor Cunha,1954-05-05,365.329.343-58,52984-626,Campos,AC,Brasil,M,(041) 9408 6742,36532934358@exemplo.com.br,2024-05-18
e963946c-31c0-4be6-8172-ef6ab45cbee3,Hellena Nunes,1993-07-15,925.840.664-80,27480-736,Araújo,RJ,Brasil,M,(061) 9323 8817,92584066480@exemplo.com.br,2024-09-13
73d580a4-bbb0-4572-bfa4-0c99be4c39a2,Ísis Gonçalves,1977-03-31,959.685.122-22,20793699,Sampaio,CE,Brasil,F,(061) 2976-0390,95968512222@exemplo.com.br,2025-03-11
945d23c8-7a8d-4224-b291-7ff7c3869af3,Bárbara Nogueira,1942-12-19,264.187.839-19,60920757,Caldeira,MS,Brasil,M,+55 31 7862-5799,26418783919@exemplo.com.br,2024-12-20
243d0744-3784-46de-aefe-03a9d39edafb,Carlos Eduardo Costela,2006-10-11,995.864.034-27,17947236,Rezende,AP,Brasil,F,(061) 5307-8569,99586403427@exemplo.com.br,2023-12-22
b5981505-e248-440b-b291-785545e36236,Sarah Martins,1975-04-13,679.980.015-50,25058-576,Melo,PR,Brasil,M,+55 21 4733 1700,67998001550@exemplo.com.br,2024-02-08
37fbba98-e349-452b-a32f-9f06e3ced6d9,Sra. Allana Alves,2006-03-18,244.249.189-54,07052727,Brito do Sul,MG,Brasil,M,+55 81 8099-9422,24424918954@exemplo.com.br,2024-03-16
